id,sciName,mainCommonName,otherCommonNames,majorType,majorSubtype,order,family,subfamily,tribe,genus,specificEpithet,authoritySpeciesAuthor,authoritySpeciesYear,authoritySpeciesFullcitation,authoritySpeciesLink,holotypeVoucher,taxonomyNotes,taxonomyNotesCitation,biogeographicRealm,MSW3_matchtype,MSW3_sciName,extinct,domestic,flagged,newSppSinceMSW3,
75,Aethomys_silindensis,Selinda Rock Rat,Selinda Aethomys|Selinda Veld Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Aethomys,silindensis,Roberts,1938,,,,NA,NA,Afrotropic,sciname match,Aethomys_silindensis,0,0,0,0,
76,Aethomys_stannarius,West African Rock Rat,Tinfields Rock Rat|West African Aethomys|West African Veld Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Aethomys,stannarius,Thomas,1913,,,,NA,NA,Afrotropic,sciname match,Aethomys_stannarius,0,0,0,0,
77,Aethomys_thomasi,Thomas’s Rock Rat,Thomas’s Aethomys|Thomas’s Veld Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Aethomys,thomasi,de Winton,1897,,,,NA,NA,Afrotropic,sciname match,Aethomys_thomasi,0,0,0,0,
78,Ailuropoda_melanoleuca,Giant Panda,Da Xiong Mao,Placentalia,Boreoeutheria,CARNIVORA,URSIDAE,AILUROPODINAE,NA,Ailuropoda,melanoleuca,David,1869,,,,NA,NA,Palearctic,sciname match,Ailuropoda_melanoleuca,0,0,0,0,
79,Ailurops_furvus,Mountain Bear Cuscus,,Marsupalia,Australidelphia,DIPROTODONTIA,PHALANGERIDAE,AILUROPINAE,NA,Ailurops,furvus,Miller & Hollister,1922,,,,"split from A. ursinus based on morphology, more data is needed to confirm this","Wilson D., Mittermeier R. 2015. Handbook of the mammals of the world. Vol. 5. Monotremes and Marsupials. CSIRO.",Indomalaya,unmatched,NA,0,0,0,1,
80,Ailurops_melanotis,Talaud Bear Cuscus,,Marsupalia,Australidelphia,DIPROTODONTIA,PHALANGERIDAE,AILUROPINAE,NA,Ailurops,melanotis,Thomas,1898,,,,NA,NA,Australasia/Oceania,sciname match,Ailurops_melanotis,0,0,0,0,
81,Ailurops_ursinus,Common Bear Cuscus,Large Celebes Cuscus|Sulawesi Bear Cuscus,Marsupalia,Australidelphia,DIPROTODONTIA,PHALANGERIDAE,AILUROPINAE,NA,Ailurops,ursinus,Temminck,1824,,,,NA,NA,Australasia/Oceania,sciname match,Ailurops_ursinus,0,0,0,0,
82,Ailurus_fulgens,Himalayan Red Panda,Lesser Panda|Fire Fox|Golden Dog|Bear Cat,Placentalia,Boreoeutheria,CARNIVORA,AILURIDAE,NA,NA,Ailurus,fulgens,F. Cuvier,1825,,,,NA,NA,Palearctic,sciname match,Ailurus_fulgens,0,0,0,0,
83,Ailurus_styani,Styan's Red Panda,Chinese Red Panda,Placentalia,Boreoeutheria,CARNIVORA,AILURIDAE,NA,NA,Ailurus,styani,Thomas,1903,,,,Split,"Groves, C. (2011). The taxonomy and phylogeny of Ailurus. Red Panda: Biology and Conservation of the First Panda, 101-124.",Palearctic,unmatched,NA,0,0,0,1,
84,Akodon_aerosus,Yungas Grass Mouse,Highland Grass Mouse|Yungas Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,aerosus,Thomas,1913,,,,no longer includes baliolus,"Ruelas, Dennisse, Víctor Pacheco, and Carlos F. Jiménez. ""Range extension and phylogenetic relationships of Akodon josemariarguedasi (Rodentia: Cricetidae) with comments on the aerosus species group."" Mammalia 84.2 (2020): 207-213.",Neotropic,sciname match,Akodon_aerosus,0,0,0,0,
85,Akodon_affinis,Colombian Grass Mouse,Colombian Akodont|Cordillera Occidental Akodont|Colombian Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,affinis,J. A. Allen,1912,,,,NA,NA,Neotropic,sciname match,Akodon_affinis,0,0,0,0,
86,Akodon_albiventer,White-bellied Grass Mouse,White-bellied Akodont|White-bellied Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,albiventer,Thomas,1897,,,,NA,NA,Neotropic,sciname match,Akodon_albiventer,0,0,0,0,
87,Akodon_azarae,Azara’s Grass Mouse,Azara’s Akodont|Azara’s Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,azarae,Fischer,1829,,,,NA,NA,Neotropic,sciname match,Akodon_azarae,0,0,0,0,
88,Akodon_boliviensis,Bolivian Grass Mouse,Bolivian Akodont|Bolivian Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,boliviensis,Meyen,1833,,,,NA,NA,Neotropic,sciname match,Akodon_boliviensis,0,0,0,0,
89,Akodon_budini,Budin’s Grass Mouse,Budin’s Akodont|Budin’s Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,budini,Thomas,1918,,,,NA,NA,Neotropic,sciname match,Akodon_budini,0,0,0,0,
90,Akodon_caenosus,Unicolored Grass Mouse,Unicolored Akodont|Unicolored Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,caenosus,Thomas,1918,,,,split from lutescens; aliquantulus is a synonym,"Jayat, J. Pablo, et al. ""The Akodon boliviensis species group (Rodentia: Cricetidae: Sigmodontinae) in Argentina: species limits and distribution, with the description of a new entity."" Zootaxa 2409.1 (2010): 61.; Coyner, B. S., Braun, J. K., Mares, M. A., & Bussche, R. A. (2013). Taxonomic validity of species groups in the genus Akodon (Rodentia, Cricetidae). Zoologica Scripta, 42(4), 335-350.",Neotropic,manual,Akodon_aliquantulus,0,0,0,1,
91,Akodon_cursor,Cursorial Grass Mouse,Cursorial Akodont|Cursorial Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,cursor,Winge,1887,,,,NA,NA,Neotropic,sciname match,Akodon_cursor,0,0,0,0,
92,Akodon_dayi,Day’s Grass Mouse,Dusky Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,dayi,Osgood,1916,,,,NA,NA,Neotropic,sciname match,Akodon_dayi,0,0,0,0,
93,Akodon_dolores,Dolores Grass Mouse,Cordoba Akodont|Córdoba Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,dolores,Thomas,1902,,,,includes molinae and neocenus,"Patton, J. L., Pardiñas, U. F., & D'Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.",Neotropic,sciname match,Akodon_dolores,0,0,0,0,
94,Akodon_fumeus,Smoky Grass Mouse,Smoky Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,fumeus,Thomas,1902,,,,NA,NA,Neotropic,sciname match,Akodon_fumeus,0,0,0,0,
95,Akodon_iniscatus,Intelligent Grass Mouse,Patagonian Akodont|Patagonian Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,iniscatus,Thomas,1919,,,,NA,NA,Neotropic,sciname match,Akodon_iniscatus,0,0,0,0,
96,Akodon_josemariarguedasi,Arguedas’s Grass Mouse,Arguedas’s Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,josemariarguedasi,"Jiménez, Pacheco, & Vivas",2013,,,,NA,NA,Neotropic,unmatched,NA,0,0,0,1,
97,Akodon_juninensis,Junin Grass Mouse,Junín Grass Mouse|Junín Akodon|Junin Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,juninensis,"Myers, Patton, & Smith",1990,,,MVZ:Mamm:171666,NA,NA,Neotropic,sciname match,Akodon_juninensis,0,0,0,0,
98,Akodon_kofordi,Koford’s Grass Mouse,Koford’s Akodont|Koford’s Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,kofordi,Myers & Patton,1989,,,MVZ:Mamm:171666,NA,NA,Neotropic,sciname match,Akodon_kofordi,0,0,0,0,
99,Akodon_kotosh,Kotosh Grass Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,kotosh,Jiménez & Pacheco,2016,,,,new species,"Jiménez, C. F., & Pacheco, V. (2016). A new species of grass mouse, genus Akodon Meyen, 1833 (Rodentia, Sigmodontinae), from the central Peruvian Yungas. Therya, 7(3).",Neotropic,unmatched,NA,0,0,0,1,
100,Akodon_lindberghi,Lindbergh’s Grass Mouse,Lindbergh’s Akodont|Lindbergh’s Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,lindberghi,Jiménez & Pacheco,2016,,,,NA,NA,Neotropic,sciname match,Akodon_lindberghi,0,0,0,0,
101,Akodon_lutescens,Altiplano Grass Mouse,Altiplano Akodont|Altiplano Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,lutescens,J. A. Allen,1901,,,,puer is junior synonym,NA,Neotropic,sciname match,Akodon_lutescens,0,0,0,0,
102,Akodon_mimus,Thespian Grass Mouse,Hocicudo-like Akodont|Hocicudo-like Akodon,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,mimus,Thomas,1901,,,AMNHM-260583,NA,NA,Neotropic,sciname match,Akodon_mimus,0,0,0,0,
103,Akodon_mollis,Soft-furred Grass Mouse,Soft Grass Mouse|Soft-furred Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,mollis,Thomas,1894,,,AMNHM-62050,"includes ""Chinguela""",NA,Neotropic,sciname match,Akodon_mollis,0,0,0,0,
104,Akodon_montensis,Montane Grass Mouse,Montane Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,montensis,Thomas,1913,,,,NA,NA,Neotropic,sciname match,Akodon_montensis,0,0,0,0,
105,Akodon_mystax,Caparao Grass Mouse,Caparao Akodont|Caparaó Grass Mouse|Caparaó Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,mystax,Hershkovitz,1998,,,,NA,NA,Neotropic,sciname match,Akodon_mystax,0,0,0,0,
106,Akodon_orophilus,El Dorado Grass Mouse,Utcubamba Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,orophilus,Osgood,1913,,,,includes orientalis,NA,Neotropic,sciname match,Akodon_orophilus,0,0,0,0,
107,Akodon_paranaensis,Parana Grass Mouse,Parana Akodont|Paraná Grass Mouse|Paraná Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,paranaensis,"Christoff, Fagundes, Sbalqueiro, Mattevi, & Yonenaga-Yassuda",2000,,,,NA,NA,Neotropic,sciname match,Akodon_paranaensis,0,0,0,0,
108,Akodon_pervalens,Tarija Grass Mouse,Tarija Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,pervalens,Thomas,1925,,,,NA,NA,Neotropic,sciname match,Akodon_pervalens,0,0,0,0,
109,Akodon_philipmyersi,Philip Myers’s Grass Mouse,Jesuita Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,philipmyersi,"Pardiñas, D'Elía, Cirignoli, & Suarez",2005,,,,NA,NA,Neotropic,unmatched,NA,0,0,0,0,
110,Akodon_polopi,Polop’s Grass Mouse,Polop’s Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,polopi,"Jayat, Ortiz, Salazar-Bravo, Pardinas, & D'Elía",2010,,,,NA,NA,Neotropic,unmatched,NA,0,0,0,1,
111,Akodon_reigi,Reig’s Grass Mouse,Reig’s Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,reigi,"González, Langguth, & de Oliveira",1998,,,,NA,NA,Neotropic,sciname match,Akodon_reigi,0,0,0,0,
112,Akodon_sanctipaulensis,Sao Paulo Grass Mouse,Sao Paulo Akodon|São Paulo Grass Mouse|São Paulo Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,sanctipaulensis,Hershkovitz,1990,,,FMNH94516,NA,NA,Neotropic,sciname match,Akodon_sanctipaulensis,0,0,0,0,
113,Akodon_siberiae,Cochabamba Grass Mouse,Cochabamba Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,siberiae,Myers & Patton,1989,,,,NA,NA,Neotropic,sciname match,Akodon_siberiae,0,0,0,0,
114,Akodon_simulator,Gray-bellied Grass Mouse,White-throated Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,simulator,Thomas,1916,,,,NA,NA,Neotropic,sciname match,Akodon_simulator,0,0,0,0,
115,Akodon_spegazzinii,Spegazzini’s Grass Mouse,Spegazzini’s Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,spegazzinii,Thomas,1897,,,,includes leucolimnaeus,"Jayat, J. Pablo, et al. ""Quantitative morphological characters of the skull suggest that Akodon oenos (Rodentia, Cricetidae, Sigmodontinae) is not a junior synonym of A. spegazzinii."" Mammalia 1.ahead-of-print (2019).; Patton, J. L., Pardiñas, U. F., & D'Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.",Neotropic,sciname match,Akodon_spegazzinii,0,0,0,0,
116,Akodon_subfuscus,Puno Grass Mouse,Puno Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,subfuscus,Osgood,1944,,,,NA,NA,Neotropic,sciname match,Akodon_subfuscus,0,0,0,0,
117,Akodon_surdus,Silent Grass Mouse,Slate-bellied Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,surdus,Thomas,1917,,,,NA,NA,Neotropic,sciname match,Akodon_surdus,0,0,0,0,
118,Akodon_sylvanus,Forest Grass Mouse,Woodland Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,sylvanus,Thomas,1921,,,,NA,NA,Neotropic,sciname match,Akodon_sylvanus,0,0,0,0,
119,Akodon_toba,Toba Grass Mouse,Chaco Grass Mouse|Toba Akodon|Toba Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,toba,Thomas,1921,,,,NA,NA,Neotropic,sciname match,Akodon_toba,0,0,0,0,
120,Akodon_torques,Cloud Forest Grass Mouse,Cloud Forest Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,torques,Thomas,1917,,,,NA,NA,Neotropic,sciname match,Akodon_torques,0,0,0,0,
121,Akodon_varius,Variable Grass Mouse,Variable Akodont,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Akodon,varius,Thomas,1902,,,,NA,NA,Neotropic,sciname match,Akodon_varius,0,0,0,0,
122,Alcelaphus_buselaphus,Hartebeest,,Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,ALCELAPHINI,Alcelaphus,buselaphus,Pallas,1766,"Pallas PS. 1766. Miscellanea zoologica, quibus novae imprimis atque obscurae animalum species describuntur et observationibus iconibusque illustrantur. The Hague: Kessinger.",https://www.biodiversitylibrary.org/bibliography/39832#/summary,,NA,NA,Extinct,sciname match,Alcelaphus_buselaphus,1,0,0,0,
123,Alces_alces,Moose,Elk|Caucasian Moose,Placentalia,Boreoeutheria,ARTIODACTYLA,CERVIDAE,CAPREOLINAE,ALCEINI,Alces,alces,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,ROM20068,A. americanus included as a synonoym again,"Hundertmark, K. 2016. Alces alces. The IUCN Red List of Threatened Species 2016: e.T56003281A22157381. http://dx.doi.org/10.2305/IUCN.UK.2016-1.RLTS.T56003281A22157381.en. Downloaded on 13 April 2017.","Nearctic, Palearctic",sciname match,Alces_alces,0,0,0,0,
124,Alexandromys_fortis,Reed Vole,Yangtze Vole,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,fortis,Büchner,1889,,,,previously included in Microtus,"Liu, S., Jin, W., Liu, Y., Murphy, R. W., Lv, B., Hao, H., ... & Fu, J. (2016). Taxonomic position of Chinese voles of the tribe Arvicolini and the description of 2 new species from Xizang, China. Journal of Mammalogy, gyw170.",Palearctic,oldname match,Microtus_fortis,0,0,0,0,
125,Alexandromys_gromovi,Gromov’s Vole,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,gromovi,"Vorontsov, Boeskorov, Ljapunova, & Revin",1988,,,,"reinstated, and moved to Alexandromys","Sheremetyeva, I. N., Kartavtseva, I. V., Voyta, L. L., Kryukov, A. P., & Haring, E. (2009). Morphometric analysis of intraspecific variation in Microtus maximowiczii (Rodentia, Cricetidae) in relation to chromosomal differentiation with reinstatement of Microtus gromoviVorontsov, Boeskorov, Lyapunova et Revin, 1988, stat. nov. Journal of Zoological Systematics and Evolutionary Research, 47(1), 42-48.",Palearctic,unmatched,NA,0,0,0,1,
126,Alexandromys_kikuchii,Taiwan Vole,Kikuchi’s Field Vole,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,kikuchii,Kuroda,1920,,,,previously included in Microtus,"Liu, S., Jin, W., Liu, Y., Murphy, R. W., Lv, B., Hao, H., ... & Fu, J. (2016). Taxonomic position of Chinese voles of the tribe Arvicolini and the description of 2 new species from Xizang, China. Journal of Mammalogy, gyw170.",Palearctic,oldname match,Microtus_kikuchii,0,0,0,0,
127,Alexandromys_limnophilus,Lacustrine Vole,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,limnophilus,Büchner,1889,,,,previously included in Microtus,"Liu, S., Jin, W., Liu, Y., Murphy, R. W., Lv, B., Hao, H., ... & Fu, J. (2016). Taxonomic position of Chinese voles of the tribe Arvicolini and the description of 2 new species from Xizang, China. Journal of Mammalogy, gyw170.",Palearctic,oldname match,Microtus_limnophilus,0,0,0,0,
128,Alexandromys_maximowiczii,Maximowicz’s Vole,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,maximowiczii,Schrenk,1859,,,,previously included in Microtus,"Liu, S., Jin, W., Liu, Y., Murphy, R. W., Lv, B., Hao, H., ... & Fu, J. (2016). Taxonomic position of Chinese voles of the tribe Arvicolini and the description of 2 new species from Xizang, China. Journal of Mammalogy, gyw170.",Palearctic,oldname match,Microtus_maximowiczii,0,0,0,0,
129,Alexandromys_middendorffii,Middendorff’s Vole,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,middendorffii,Poljakov,1881,,,,transferred to Alexandromys,"Liu, S., Jin, W., Liu, Y., Murphy, R. W., Lv, B., Hao, H., ... & Fu, J. (2016). Taxonomic position of Chinese voles of the tribe Arvicolini and the description of 2 new species from Xizang, China. Journal of Mammalogy, gyw170.",Palearctic,oldname match,Microtus_middendorffii,0,0,0,0,
130,Alexandromys_mongolicus,Mongolian Vole,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,mongolicus,Raddle,1861,,,,transferred to Alexandromys,"Liu, S., Jin, W., Liu, Y., Murphy, R. W., Lv, B., Hao, H., ... & Fu, J. (2016). Taxonomic position of Chinese voles of the tribe Arvicolini and the description of 2 new species from Xizang, China. Journal of Mammalogy, gyw170.",Palearctic,oldname match,Microtus_mongolicus,0,0,0,0,
131,Alexandromys_montebelli,Japanese Grass Vole,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,montebelli,Milne-Edwards,1872,,,,transferred to Alexandromys,"Liu, S., Jin, W., Liu, Y., Murphy, R. W., Lv, B., Hao, H., ... & Fu, J. (2016). Taxonomic position of Chinese voles of the tribe Arvicolini and the description of 2 new species from Xizang, China. Journal of Mammalogy, gyw170.",Palearctic,oldname match,Microtus_montebelli,0,0,0,0,
132,Alexandromys_oeconomus,Root Vole,Tundra Vole,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,oeconomus,Pallas,1776,,,,previously included in Microtus,"Liu, S., Jin, W., Liu, Y., Murphy, R. W., Lv, B., Hao, H., ... & Fu, J. (2016). Taxonomic position of Chinese voles of the tribe Arvicolini and the description of 2 new species from Xizang, China. Journal of Mammalogy, gyw170.",Palearctic,oldname match,Microtus_oeconomus,0,0,0,0,
133,Alexandromys_sachalinensis,Sakhalin Vole,Sakhalin Island Vole,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,sachalinensis,Vasin,1955,,,,transferred to Alexandromys,"Liu, S., Jin, W., Liu, Y., Murphy, R. W., Lv, B., Hao, H., ... & Fu, J. (2016). Taxonomic position of Chinese voles of the tribe Arvicolini and the description of 2 new species from Xizang, China. Journal of Mammalogy, gyw170.","Palearctic, Nearctic",oldname match,Microtus_sachalinensis,0,0,0,0,
134,Alionycteris_paucidentata,Mindanao Pygmy Fruit Bat,,Placentalia,Boreoeutheria,CHIROPTERA,PTEROPODIDAE,CYNOPTERINAE,BALIONYCTERINI,Alionycteris,paucidentata,Kock,1969,,,SMF32303,NA,NA,Indomalaya,sciname match,Alionycteris_paucidentata,0,0,0,0,
135,Allactaga_major,Great Jerboa,,Placentalia,Boreoeutheria,RODENTIA,DIPODIDAE,ALLACTAGINAE,NA,Allactaga,major,Kerr,1792,,,,fixed spelling error,NA,Palearctic,sciname match,Allactaga_major,0,0,0,0,
136,Allactaga_severtzovi,Severtzov’s Jerboa,,Placentalia,Boreoeutheria,RODENTIA,DIPODIDAE,ALLACTAGINAE,NA,Allactaga,severtzovi,Vinogradov,1925,,,,NA,NA,Palearctic,sciname match,Allactaga_severtzovi,0,0,0,0,
137,Allactodipus_bobrinskii,Bobrinski’s Jerboa,,Placentalia,Boreoeutheria,RODENTIA,DIPODIDAE,ALLACTAGINAE,NA,Allactodipus,bobrinskii,Kolesnikov,1937,,,,NA,NA,Palearctic,sciname match,Allactodipus_bobrinskii,0,0,0,0,
138,Allenopithecus_nigroviridis,Allen’s Swamp Monkey,Swamp Guenon|Swamp Monkey,Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,CERCOPITHECINAE,CERCOPITHECINI,Allenopithecus,nigroviridis,Pocock,1907,,,,NA,NA,Afrotropic,sciname match,Allenopithecus_nigroviridis,0,0,0,0,
139,Allocebus_trichotis,Hairy-eared Dwarf Lemur,Hairy-eared Mouse Lemur,Placentalia,Boreoeutheria,PRIMATES,CHEIROGALEIDAE,NA,NA,Allocebus,trichotis,Günther,1875,,,,NA,NA,Afrotropic,sciname match,Allocebus_trichotis,0,0,0,0,
140,Allochrocebus_lhoesti,L’Hoest’s Monkey,Mountain Monkey,Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,CERCOPITHECINAE,CERCOPITHECINI,Allochrocebus,lhoesti,P. Sclater,1898,,,,"previously included in Cercocebus, genetic and morphological data places them in separate genera","Groves, C. (2006). Taxonomy and biogeography of the primates of western Uganda. Primates of Western Uganda, 3-20.",Afrotropic,manual,Cercopithecus_lhoesti,0,0,0,0,
141,Allochrocebus_preussi,Preuss’s Monkey,Black Monkey|Preuss’s Guenon|Bioko Preuss’s Monkey|Cameroon Preuss’s Monkey,Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,CERCOPITHECINAE,CERCOPITHECINI,Allochrocebus,preussi,Matschie,1898,,,,"previously included in Cercocebus, genetic and morphological data places them in separate genera","Groves, C. (2006). Taxonomy and biogeography of the primates of western Uganda. Primates of Western Uganda, 3-20.",Afrotropic,manual,Cercopithecus_preussi,0,0,0,0,
142,Allochrocebus_solatus,Sun-tailed Monkey,Sun-tailed Guenon,Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,CERCOPITHECINAE,CERCOPITHECINI,Allochrocebus,solatus,Harrison,1988,,,,"previously included in Cercocebus, genetic and morphological data places them in separate genera","Groves, C. (2006). Taxonomy and biogeography of the primates of western Uganda. Primates of Western Uganda, 3-20.",Afrotropic,manual,Cercopithecus_solatus,0,0,0,0,
143,Allocricetulus_curtatus,Mongolian Hamster,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,CRICETINAE,NA,Allocricetulus,curtatus,G. M. Allen,1925,,,,NA,NA,Palearctic,sciname match,Allocricetulus_curtatus,0,0,0,0,
144,Allocricetulus_eversmanni,Eversmann’s Hamster,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,CRICETINAE,NA,Allocricetulus,eversmanni,Brandt,1859,,,,NA,NA,Palearctic,sciname match,Allocricetulus_eversmanni,0,0,0,0,
145,Alouatta_arctoidea,Ursine Red Howler,Caracas Howler Monkey|Ursine Howler Monkey|Trinidadian Howler Monkey|Trinidad Howling Monkey,Placentalia,Boreoeutheria,PRIMATES,ATELIDAE,ALOUATTINAE,NA,Alouatta,arctoidea,Cabrera,1940,,,,NA,NA,Neotropic,unmatched,NA,0,0,0,0,
146,Alouatta_belzebul,Red-handed Howler,Red-handed Howling Monkey,Placentalia,Boreoeutheria,PRIMATES,ATELIDAE,ALOUATTINAE,NA,Alouatta,belzebul,Linnaeus,1766,,,RMNH.MAM.39095 / ZSM187832,NA,NA,Neotropic,sciname match,Alouatta_belzebul,0,0,0,0,
147,Alouatta_caraya,Paraguayan Howler,Black Howler Monkey|Black Howling Monkey|Black-and-gold Howler,Placentalia,Boreoeutheria,PRIMATES,ATELIDAE,ALOUATTINAE,NA,Alouatta,caraya,Humboldt,1812,,,,NA,NA,Neotropic,sciname match,Alouatta_caraya,0,0,0,0,
148,Alouatta_discolor,Spix’s Howler,Spix’s Red-handed Howler,Placentalia,Boreoeutheria,PRIMATES,ATELIDAE,ALOUATTINAE,NA,Alouatta,discolor,Spix,1823,,,,NA,NA,Neotropic,unmatched,NA,0,0,0,0,
